"id","year","state_name","state_code","cause","cases","injured","died"
2323,"2022","Jharkhand","20","Weather Condition (Poor Visibility)",142.0,74.0,117.0
2324,"2022","Jharkhand","20","Weather Condition (Total)",251.0,164.0,139.0
2325,"2022","Karnataka","29","Animal Crossing",62.0,112.0,44.0
2326,"2022","Karnataka","29","Causes Not Known",13.0,48.0,1.0
2327,"2022","Karnataka","29","Dangerous Or Careless Driving/ Over-Taking/Etc.",3438.0,4400.0,944.0
2328,"2022","Karnataka","29","Defect In Mechanical Condition Of Motor Vehicle",78.0,78.0,18.0
2329,"2022","Karnataka","29","Driving Under Influence Of Drug/Alcohol",121.0,110.0,48.0
2330,"2022","Karnataka","29","Lack Of Road Infrastructure",0.0,0.0,0.0
2331,"2022","Karnataka","29","Other Causes",965.0,1203.0,228.0
2332,"2022","Karnataka","29","Over Speeding",34511.0,41433.0,10069.0
2333,"2022","Karnataka","29","Physical Fatigue Of Drivers",358.0,488.0,134.0
2334,"2022","Karnataka","29","Total Road Accidents",39765.0,48154.0,11705.0
2335,"2022","Karnataka","29","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2336,"2022","Karnataka","29","Vehicles Parking At Road Shoulders",95.0,121.0,84.0
2337,"2022","Karnataka","29","Weather Condition (Others Causes)",110.0,142.0,127.0
2338,"2022","Karnataka","29","Weather Condition (Poor Visibility)",14.0,19.0,8.0
2339,"2022","Karnataka","29","Weather Condition (Total)",124.0,161.0,135.0
2340,"2022","Kerala","32","Animal Crossing",116.0,100.0,11.0
2341,"2022","Kerala","32","Causes Not Known",500.0,594.0,45.0
2342,"2022","Kerala","32","Dangerous Or Careless Driving/ Over-Taking/Etc.",17298.0,20470.0,1599.0
2343,"2022","Kerala","32","Defect In Mechanical Condition Of Motor Vehicle",308.0,255.0,118.0
2344,"2022","Kerala","32","Driving Under Influence Of Drug/Alcohol",291.0,249.0,33.0
2345,"2022","Kerala","32","Lack Of Road Infrastructure",176.0,198.0,12.0
2346,"2022","Kerala","32","Other Causes",531.0,490.0,132.0
2347,"2022","Kerala","32","Over Speeding",23537.0,25975.0,2259.0
2348,"2022","Kerala","32","Physical Fatigue Of Drivers",186.0,178.0,26.0
2349,"2022","Kerala","32","Total Road Accidents",43592.0,49317.0,4317.0
2350,"2022","Kerala","32","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2351,"2022","Kerala","32","Vehicles Parking At Road Shoulders",178.0,203.0,24.0
2352,"2022","Kerala","32","Weather Condition (Others Causes)",152.0,203.0,22.0
2353,"2022","Kerala","32","Weather Condition (Poor Visibility)",319.0,402.0,36.0
2354,"2022","Kerala","32","Weather Condition (Total)",471.0,605.0,58.0
2355,"2022","Ladakh","37","Animal Crossing",2.0,2.0,0.0
2356,"2022","Ladakh","37","Causes Not Known",7.0,11.0,0.0
2357,"2022","Ladakh","37","Dangerous Or Careless Driving/ Over-Taking/Etc.",80.0,50.0,11.0
2358,"2022","Ladakh","37","Defect In Mechanical Condition Of Motor Vehicle",21.0,48.0,15.0
2359,"2022","Ladakh","37","Driving Under Influence Of Drug/Alcohol",10.0,25.0,7.0
2360,"2022","Ladakh","37","Lack Of Road Infrastructure",5.0,6.0,1.0
2361,"2022","Ladakh","37","Other Causes",1.0,2.0,0.0
2362,"2022","Ladakh","37","Over Speeding",103.0,141.0,23.0
2363,"2022","Ladakh","37","Physical Fatigue Of Drivers",5.0,9.0,1.0
2364,"2022","Ladakh","37","Total Road Accidents",268.0,333.0,66.0
2365,"2022","Ladakh","37","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2366,"2022","Ladakh","37","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
2367,"2022","Ladakh","37","Weather Condition (Others Causes)",33.0,35.0,7.0
2368,"2022","Ladakh","37","Weather Condition (Poor Visibility)",1.0,4.0,1.0
2369,"2022","Ladakh","37","Weather Condition (Total)",34.0,39.0,8.0
2370,"2022","Lakshadweep","31","Animal Crossing",0.0,0.0,0.0
2371,"2022","Lakshadweep","31","Causes Not Known",0.0,0.0,0.0
2372,"2022","Lakshadweep","31","Dangerous Or Careless Driving/ Over-Taking/Etc.",0.0,0.0,0.0
2373,"2022","Lakshadweep","31","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
2374,"2022","Lakshadweep","31","Driving Under Influence Of Drug/Alcohol",0.0,0.0,0.0
2375,"2022","Lakshadweep","31","Lack Of Road Infrastructure",0.0,0.0,0.0
2376,"2022","Lakshadweep","31","Other Causes",0.0,0.0,0.0
2377,"2022","Lakshadweep","31","Over Speeding",4.0,3.0,2.0
2378,"2022","Lakshadweep","31","Physical Fatigue Of Drivers",0.0,0.0,0.0
2379,"2022","Lakshadweep","31","Total Road Accidents",4.0,3.0,2.0
2380,"2022","Lakshadweep","31","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2381,"2022","Lakshadweep","31","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
2382,"2022","Lakshadweep","31","Weather Condition (Others Causes)",0.0,0.0,0.0
2383,"2022","Lakshadweep","31","Weather Condition (Poor Visibility)",0.0,0.0,0.0
2384,"2022","Lakshadweep","31","Weather Condition (Total)",0.0,0.0,0.0
2385,"2022","Madhya Pradesh","23","Animal Crossing",344.0,334.0,73.0
2386,"2022","Madhya Pradesh","23","Causes Not Known",1014.0,1043.0,294.0
2387,"2022","Madhya Pradesh","23","Dangerous Or Careless Driving/ Over-Taking/Etc.",13443.0,12773.0,3396.0
2388,"2022","Madhya Pradesh","23","Defect In Mechanical Condition Of Motor Vehicle",299.0,267.0,102.0
2389,"2022","Madhya Pradesh","23","Driving Under Influence Of Drug/Alcohol",1125.0,1233.0,274.0
2390,"2022","Madhya Pradesh","23","Lack Of Road Infrastructure",3.0,1.0,0.0
2391,"2022","Madhya Pradesh","23","Other Causes",4184.0,3671.0,1133.0
2392,"2022","Madhya Pradesh","23","Over Speeding",29523.0,29808.0,8113.0
2393,"2022","Madhya Pradesh","23","Physical Fatigue Of Drivers",166.0,238.0,67.0
2394,"2022","Madhya Pradesh","23","Total Road Accidents",51965.0,51264.0,13918.0
2395,"2022","Madhya Pradesh","23","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2396,"2022","Madhya Pradesh","23","Vehicles Parking At Road Shoulders",395.0,406.0,86.0
2397,"2022","Madhya Pradesh","23","Weather Condition (Others Causes)",735.0,613.0,164.0
2398,"2022","Madhya Pradesh","23","Weather Condition (Poor Visibility)",734.0,877.0,216.0
2399,"2022","Madhya Pradesh","23","Weather Condition (Total)",1469.0,1490.0,380.0
2400,"2022","Maharashtra","27","Animal Crossing",182.0,131.0,95.0
2401,"2022","Maharashtra","27","Causes Not Known",143.0,57.0,62.0
2402,"2022","Maharashtra","27","Dangerous Or Careless Driving/ Over-Taking/Etc.",7733.0,6021.0,4015.0
2403,"2022","Maharashtra","27","Defect In Mechanical Condition Of Motor Vehicle",351.0,290.0,282.0
2404,"2022","Maharashtra","27","Driving Under Influence Of Drug/Alcohol",396.0,286.0,213.0
2405,"2022","Maharashtra","27","Lack Of Road Infrastructure",218.0,167.0,124.0
2406,"2022","Maharashtra","27","Other Causes",577.0,540.0,295.0
2407,"2022","Maharashtra","27","Over Speeding",20129.0,15704.0,10162.0
2408,"2022","Maharashtra","27","Physical Fatigue Of Drivers",85.0,52.0,43.0
2409,"2022","Maharashtra","27","Total Road Accidents",30546.0,23878.0,15748.0
2410,"2022","Maharashtra","27","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2411,"2022","Maharashtra","27","Vehicles Parking At Road Shoulders",180.0,142.0,97.0
2412,"2022","Maharashtra","27","Weather Condition (Others Causes)",195.0,182.0,92.0
2413,"2022","Maharashtra","27","Weather Condition (Poor Visibility)",357.0,306.0,268.0
2414,"2022","Maharashtra","27","Weather Condition (Total)",552.0,488.0,360.0
2415,"2022","Manipur","14","Animal Crossing",0.0,0.0,0.0
2416,"2022","Manipur","14","Causes Not Known",12.0,8.0,5.0
2417,"2022","Manipur","14","Dangerous Or Careless Driving/ Over-Taking/Etc.",27.0,34.0,5.0
2418,"2022","Manipur","14","Defect In Mechanical Condition Of Motor Vehicle",65.0,101.0,18.0
2419,"2022","Manipur","14","Driving Under Influence Of Drug/Alcohol",23.0,49.0,9.0
2420,"2022","Manipur","14","Lack Of Road Infrastructure",0.0,0.0,0.0
2421,"2022","Manipur","14","Other Causes",8.0,9.0,2.0
2422,"2022","Manipur","14","Over Speeding",362.0,597.0,83.0
2423,"2022","Manipur","14","Physical Fatigue Of Drivers",0.0,0.0,0.0
2424,"2022","Manipur","14","Total Road Accidents",508.0,817.0,127.0
2425,"2022","Manipur","14","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2426,"2022","Manipur","14","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
2427,"2022","Manipur","14","Weather Condition (Others Causes)",4.0,12.0,3.0
2428,"2022","Manipur","14","Weather Condition (Poor Visibility)",7.0,7.0,2.0
2429,"2022","Manipur","14","Weather Condition (Total)",11.0,19.0,5.0
2430,"2022","Meghalaya","17","Animal Crossing",3.0,0.0,0.0
2431,"2022","Meghalaya","17","Causes Not Known",1.0,0.0,1.0
2432,"2022","Meghalaya","17","Dangerous Or Careless Driving/ Over-Taking/Etc.",68.0,76.0,42.0
2433,"2022","Meghalaya","17","Defect In Mechanical Condition Of Motor Vehicle",4.0,14.0,3.0
2434,"2022","Meghalaya","17","Driving Under Influence Of Drug/Alcohol",24.0,21.0,11.0
2435,"2022","Meghalaya","17","Lack Of Road Infrastructure",8.0,16.0,12.0
2436,"2022","Meghalaya","17","Other Causes",2.0,1.0,2.0
2437,"2022","Meghalaya","17","Over Speeding",115.0,170.0,76.0
2438,"2022","Meghalaya","17","Physical Fatigue Of Drivers",8.0,2.0,5.0
2439,"2022","Meghalaya","17","Total Road Accidents",246.0,310.0,162.0
2440,"2022","Meghalaya","17","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2441,"2022","Meghalaya","17","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
2442,"2022","Meghalaya","17","Weather Condition (Others Causes)",8.0,8.0,8.0
2443,"2022","Meghalaya","17","Weather Condition (Poor Visibility)",5.0,2.0,2.0
2444,"2022","Meghalaya","17","Weather Condition (Total)",13.0,10.0,10.0
2445,"2022","Mizoram","15","Animal Crossing",0.0,0.0,0.0
2446,"2022","Mizoram","15","Causes Not Known",0.0,0.0,0.0
2447,"2022","Mizoram","15","Dangerous Or Careless Driving/ Over-Taking/Etc.",19.0,15.0,26.0
2448,"2022","Mizoram","15","Defect In Mechanical Condition Of Motor Vehicle",4.0,1.0,3.0
2449,"2022","Mizoram","15","Driving Under Influence Of Drug/Alcohol",8.0,4.0,11.0
2450,"2022","Mizoram","15","Lack Of Road Infrastructure",5.0,0.0,4.0
2451,"2022","Mizoram","15","Other Causes",0.0,0.0,0.0
2452,"2022","Mizoram","15","Over Speeding",32.0,8.0,37.0
2453,"2022","Mizoram","15","Physical Fatigue Of Drivers",1.0,0.0,1.0
2454,"2022","Mizoram","15","Total Road Accidents",71.0,28.0,83.0
2455,"2022","Mizoram","15","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2456,"2022","Mizoram","15","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
2457,"2022","Mizoram","15","Weather Condition (Others Causes)",2.0,0.0,1.0
2458,"2022","Mizoram","15","Weather Condition (Poor Visibility)",0.0,0.0,0.0
2459,"2022","Mizoram","15","Weather Condition (Total)",2.0,0.0,1.0
2460,"2022","Nagaland","13","Animal Crossing",0.0,0.0,0.0
2461,"2022","Nagaland","13","Causes Not Known",0.0,0.0,0.0
2462,"2022","Nagaland","13","Dangerous Or Careless Driving/ Over-Taking/Etc.",3.0,0.0,3.0
2463,"2022","Nagaland","13","Defect In Mechanical Condition Of Motor Vehicle",7.0,39.0,6.0
2464,"2022","Nagaland","13","Driving Under Influence Of Drug/Alcohol",6.0,2.0,4.0
2465,"2022","Nagaland","13","Lack Of Road Infrastructure",2.0,0.0,3.0
2466,"2022","Nagaland","13","Other Causes",0.0,0.0,0.0
2467,"2022","Nagaland","13","Over Speeding",5.0,1.0,5.0
2468,"2022","Nagaland","13","Physical Fatigue Of Drivers",0.0,0.0,0.0
2469,"2022","Nagaland","13","Total Road Accidents",24.0,42.0,22.0
2470,"2022","Nagaland","13","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2471,"2022","Nagaland","13","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
2472,"2022","Nagaland","13","Weather Condition (Others Causes)",0.0,0.0,0.0
2473,"2022","Nagaland","13","Weather Condition (Poor Visibility)",1.0,0.0,1.0
2474,"2022","Nagaland","13","Weather Condition (Total)",1.0,0.0,1.0
2475,"2022","Odisha","21","Animal Crossing",0.0,0.0,0.0
2476,"2022","Odisha","21","Causes Not Known",147.0,61.0,73.0
2477,"2022","Odisha","21","Dangerous Or Careless Driving/ Over-Taking/Etc.",1138.0,1121.0,446.0
2478,"2022","Odisha","21","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
2479,"2022","Odisha","21","Driving Under Influence Of Drug/Alcohol",762.0,653.0,332.0
2480,"2022","Odisha","21","Lack Of Road Infrastructure",83.0,64.0,34.0
2481,"2022","Odisha","21","Other Causes",2141.0,2230.0,906.0
2482,"2022","Odisha","21","Over Speeding",7356.0,6100.0,3666.0
2483,"2022","Odisha","21","Physical Fatigue Of Drivers",0.0,0.0,0.0
2484,"2022","Odisha","21","Total Road Accidents",11663.0,10269.0,5470.0
2485,"2022","Odisha","21","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2486,"2022","Odisha","21","Vehicles Parking At Road Shoulders",36.0,40.0,13.0
2487,"2022","Odisha","21","Weather Condition (Others Causes)",0.0,0.0,0.0
2488,"2022","Odisha","21","Weather Condition (Poor Visibility)",0.0,0.0,0.0
2489,"2022","Odisha","21","Weather Condition (Total)",0.0,0.0,0.0
2490,"2022","Puducherry","34","Animal Crossing",0.0,0.0,0.0
2491,"2022","Puducherry","34","Causes Not Known",0.0,0.0,0.0
2492,"2022","Puducherry","34","Dangerous Or Careless Driving/ Over-Taking/Etc.",33.0,14.0,0.0
2493,"2022","Puducherry","34","Defect In Mechanical Condition Of Motor Vehicle",0.0,0.0,0.0
2494,"2022","Puducherry","34","Driving Under Influence Of Drug/Alcohol",20.0,31.0,4.0
2495,"2022","Puducherry","34","Lack Of Road Infrastructure",0.0,0.0,0.0
2496,"2022","Puducherry","34","Other Causes",210.0,315.0,84.0
2497,"2022","Puducherry","34","Over Speeding",918.0,922.0,93.0
2498,"2022","Puducherry","34","Physical Fatigue Of Drivers",0.0,0.0,0.0
2499,"2022","Puducherry","34","Total Road Accidents",1181.0,1282.0,181.0
2500,"2022","Puducherry","34","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2501,"2022","Puducherry","34","Vehicles Parking At Road Shoulders",0.0,0.0,0.0
2502,"2022","Puducherry","34","Weather Condition (Others Causes)",0.0,0.0,0.0
2503,"2022","Puducherry","34","Weather Condition (Poor Visibility)",0.0,0.0,0.0
2504,"2022","Puducherry","34","Weather Condition (Total)",0.0,0.0,0.0
2505,"2022","Punjab","3","Animal Crossing",267.0,77.0,241.0
2506,"2022","Punjab","3","Causes Not Known",77.0,10.0,37.0
2507,"2022","Punjab","3","Dangerous Or Careless Driving/ Over-Taking/Etc.",1049.0,526.0,847.0
2508,"2022","Punjab","3","Defect In Mechanical Condition Of Motor Vehicle",111.0,68.0,80.0
2509,"2022","Punjab","3","Driving Under Influence Of Drug/Alcohol",109.0,44.0,83.0
2510,"2022","Punjab","3","Lack Of Road Infrastructure",75.0,37.0,59.0
2511,"2022","Punjab","3","Other Causes",484.0,294.0,340.0
2512,"2022","Punjab","3","Over Speeding",3098.0,1821.0,2347.0
2513,"2022","Punjab","3","Physical Fatigue Of Drivers",55.0,46.0,48.0
2514,"2022","Punjab","3","Total Road Accidents",6122.0,3372.0,4688.0
2515,"2022","Punjab","3","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2516,"2022","Punjab","3","Vehicles Parking At Road Shoulders",85.0,69.0,62.0
2517,"2022","Punjab","3","Weather Condition (Others Causes)",172.0,89.0,162.0
2518,"2022","Punjab","3","Weather Condition (Poor Visibility)",540.0,291.0,382.0
2519,"2022","Punjab","3","Weather Condition (Total)",712.0,380.0,544.0
2520,"2022","Rajasthan","8","Animal Crossing",174.0,164.0,98.0
2521,"2022","Rajasthan","8","Causes Not Known",492.0,506.0,212.0
2522,"2022","Rajasthan","8","Dangerous Or Careless Driving/ Over-Taking/Etc.",8875.0,8450.0,3985.0
2523,"2022","Rajasthan","8","Defect In Mechanical Condition Of Motor Vehicle",108.0,92.0,58.0
2524,"2022","Rajasthan","8","Driving Under Influence Of Drug/Alcohol",99.0,98.0,36.0
2525,"2022","Rajasthan","8","Lack Of Road Infrastructure",86.0,66.0,44.0
2526,"2022","Rajasthan","8","Other Causes",20.0,11.0,4.0
2527,"2022","Rajasthan","8","Over Speeding",12958.0,12163.0,6268.0
2528,"2022","Rajasthan","8","Physical Fatigue Of Drivers",95.0,87.0,37.0
2529,"2022","Rajasthan","8","Total Road Accidents",23620.0,22249.0,11103.0
2530,"2022","Rajasthan","8","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2531,"2022","Rajasthan","8","Vehicles Parking At Road Shoulders",312.0,250.0,146.0
2532,"2022","Rajasthan","8","Weather Condition (Others Causes)",300.0,267.0,172.0
2533,"2022","Rajasthan","8","Weather Condition (Poor Visibility)",101.0,95.0,43.0
2534,"2022","Rajasthan","8","Weather Condition (Total)",401.0,362.0,215.0
2535,"2022","Sikkim","11","Animal Crossing",0.0,0.0,0.0
2536,"2022","Sikkim","11","Causes Not Known",2.0,0.0,1.0
2537,"2022","Sikkim","11","Dangerous Or Careless Driving/ Over-Taking/Etc.",47.0,111.0,16.0
2538,"2022","Sikkim","11","Defect In Mechanical Condition Of Motor Vehicle",17.0,80.0,21.0
2539,"2022","Sikkim","11","Driving Under Influence Of Drug/Alcohol",16.0,24.0,3.0
2540,"2022","Sikkim","11","Lack Of Road Infrastructure",2.0,1.0,1.0
2541,"2022","Sikkim","11","Other Causes",51.0,56.0,21.0
2542,"2022","Sikkim","11","Over Speeding",42.0,71.0,20.0
2543,"2022","Sikkim","11","Physical Fatigue Of Drivers",3.0,1.0,3.0
2544,"2022","Sikkim","11","Total Road Accidents",199.0,371.0,98.0
2545,"2022","Sikkim","11","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2546,"2022","Sikkim","11","Vehicles Parking At Road Shoulders",1.0,5.0,0.0
2547,"2022","Sikkim","11","Weather Condition (Others Causes)",8.0,8.0,4.0
2548,"2022","Sikkim","11","Weather Condition (Poor Visibility)",10.0,14.0,8.0
2549,"2022","Sikkim","11","Weather Condition (Total)",18.0,22.0,12.0
2550,"2022","Tamil Nadu","33","Animal Crossing",520.0,381.0,249.0
2551,"2022","Tamil Nadu","33","Causes Not Known",0.0,0.0,0.0
2552,"2022","Tamil Nadu","33","Dangerous Or Careless Driving/ Over-Taking/Etc.",8722.0,10039.0,2716.0
2553,"2022","Tamil Nadu","33","Defect In Mechanical Condition Of Motor Vehicle",34.0,65.0,14.0
2554,"2022","Tamil Nadu","33","Driving Under Influence Of Drug/Alcohol",269.0,282.0,75.0
2555,"2022","Tamil Nadu","33","Lack Of Road Infrastructure",32.0,47.0,15.0
2556,"2022","Tamil Nadu","33","Other Causes",1073.0,1030.0,312.0
2557,"2022","Tamil Nadu","33","Over Speeding",51905.0,53703.0,14086.0
2558,"2022","Tamil Nadu","33","Physical Fatigue Of Drivers",26.0,43.0,14.0
2559,"2022","Tamil Nadu","33","Total Road Accidents",64105.0,67703.0,17884.0
2560,"2022","Tamil Nadu","33","Unmanned Railway Crossing Accidents",0.0,0.0,0.0
2561,"2022","Tamil Nadu","33","Vehicles Parking At Road Shoulders",1444.0,2032.0,376.0
2562,"2022","Tamil Nadu","33","Weather Condition (Others Causes)",33.0,31.0,10.0
2563,"2022","Tamil Nadu","33","Weather Condition (Poor Visibility)",47.0,50.0,17.0
2564,"2022","Tamil Nadu","33","Weather Condition (Total)",80.0,81.0,27.0
2565,"2022","Telangana","36","Animal Crossing",59.0,27.0,22.0
2566,"2022","Telangana","36","Causes Not Known",43.0,17.0,41.0
2567,"2022","Telangana","36","Dangerous Or Careless Driving/ Over-Taking/Etc.",1430.0,1261.0,618.0
2568,"2022","Telangana","36","Defect In Mechanical Condition Of Motor Vehicle",36.0,44.0,14.0
